2017-05-15 16:39:11,325 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7085bdee: startup date [Mon May 15 16:39:11 CEST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-05-15 16:39:12,027 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\tools\apache-activemq-5.14.5\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-05-15 16:39:12,380 | INFO  | PListStore:[C:\tools\apache-activemq-5.14.5\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-05-15 16:39:12,549 | INFO  | Apache ActiveMQ 5.14.5 (localhost, ID:ILT718-60942-1494859152396-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-05-15 16:39:12,627 | INFO  | Listening for connections at: tcp://ILT718:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-05-15 16:39:12,627 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2017-05-15 16:39:12,627 | INFO  | Listening for connections at: amqp://ILT718:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-05-15 16:39:12,627 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2017-05-15 16:39:12,643 | INFO  | Listening for connections at: stomp://ILT718:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-05-15 16:39:12,645 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2017-05-15 16:39:12,649 | INFO  | Listening for connections at: mqtt://ILT718:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-05-15 16:39:12,649 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2017-05-15 16:39:12,712 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@768fc0f2{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2017-05-15 16:39:12,765 | INFO  | Listening for connections at ws://ILT718:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2017-05-15 16:39:12,765 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2017-05-15 16:39:12,765 | INFO  | Apache ActiveMQ 5.14.5 (localhost, ID:ILT718-60942-1494859152396-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-05-15 16:39:12,765 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2017-05-15 16:39:13,081 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2017-05-15 16:39:13,285 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2017-05-15 16:39:13,286 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2017-05-15 16:39:13,348 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2017-05-15 16:39:13,569 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2017-05-15 16:39:13,646 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2017-05-15 16:56:37,176 | WARN  | Transport Connection to: tcp://127.0.0.1:60986 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60986@61616
2017-05-16 08:36:57,772 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@73ad2d6: startup date [Tue May 16 08:36:57 CEST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-05-16 08:36:58,523 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\tools\apache-activemq-5.14.5\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-05-16 08:36:58,576 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-05-16 08:36:58,592 | INFO  | Recovering from the journal @1:504 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-05-16 08:36:58,607 | INFO  | Recovery replayed 208 operations from the journal in 0.015 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-05-16 08:36:58,607 | INFO  | PListStore:[C:\tools\apache-activemq-5.14.5\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-05-16 08:36:58,823 | INFO  | Apache ActiveMQ 5.14.5 (localhost, ID:ILT718-61822-1494916618623-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-05-16 08:36:58,876 | INFO  | Listening for connections at: tcp://ILT718:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-05-16 08:36:58,876 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2017-05-16 08:36:58,876 | INFO  | Listening for connections at: amqp://ILT718:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-05-16 08:36:58,876 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2017-05-16 08:36:58,876 | INFO  | Listening for connections at: stomp://ILT718:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-05-16 08:36:58,876 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2017-05-16 08:36:58,892 | INFO  | Listening for connections at: mqtt://ILT718:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-05-16 08:36:58,892 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2017-05-16 08:36:58,977 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@2bb3058{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2017-05-16 08:36:59,024 | INFO  | Listening for connections at ws://ILT718:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2017-05-16 08:36:59,024 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2017-05-16 08:36:59,024 | INFO  | Apache ActiveMQ 5.14.5 (localhost, ID:ILT718-61822-1494916618623-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-05-16 08:36:59,024 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2017-05-16 08:36:59,335 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2017-05-16 08:36:59,540 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2017-05-16 08:36:59,541 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2017-05-16 08:36:59,612 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2017-05-16 08:36:59,811 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2017-05-16 08:36:59,936 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2017-05-16 11:36:59,698 | WARN  | Transport Connection to: tcp://127.0.0.1:61874 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:61874@61616
2017-05-16 11:39:25,106 | WARN  | Transport Connection to: tcp://127.0.0.1:53657 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53657@61616
2017-05-16 11:41:20,273 | WARN  | Transport Connection to: tcp://127.0.0.1:53722 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53722@61616
2017-05-16 11:44:13,646 | WARN  | Transport Connection to: tcp://127.0.0.1:53836 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53836@61616
2017-05-16 11:51:20,306 | WARN  | Transport Connection to: tcp://127.0.0.1:54017 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54017@61616
2017-05-16 11:53:08,666 | WARN  | Transport Connection to: tcp://127.0.0.1:54098 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54098@61616
2017-05-16 11:56:18,126 | WARN  | Transport Connection to: tcp://127.0.0.1:54158 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54158@61616
2017-05-16 12:10:04,056 | WARN  | Transport Connection to: tcp://127.0.0.1:54234 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54234@61616
2017-05-16 12:15:55,404 | WARN  | Transport Connection to: tcp://127.0.0.1:54371 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54371@61616
2017-05-16 12:25:21,503 | WARN  | Transport Connection to: tcp://127.0.0.1:54622 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54622@61616
2017-05-16 12:29:55,797 | WARN  | Transport Connection to: tcp://127.0.0.1:55042 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55042@61616
2017-05-16 13:06:36,561 | WARN  | Transport Connection to: tcp://127.0.0.1:55125 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55125@61616
2017-05-16 13:08:59,735 | WARN  | Transport Connection to: tcp://127.0.0.1:55377 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55377@61616
2017-05-16 13:15:11,443 | WARN  | Transport Connection to: tcp://127.0.0.1:55674 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55674@61616
2017-05-16 14:36:50,828 | WARN  | Transport Connection to: tcp://127.0.0.1:57493 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57493@61616
2017-05-16 14:44:58,986 | WARN  | Transport Connection to: tcp://127.0.0.1:58165 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58165@61616
2017-05-16 14:46:00,838 | WARN  | Transport Connection to: tcp://127.0.0.1:58213 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58213@61616
2017-05-16 14:47:56,691 | WARN  | Transport Connection to: tcp://127.0.0.1:58387 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58387@61616
2017-05-16 14:54:52,429 | WARN  | Transport Connection to: tcp://127.0.0.1:58887 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58887@61616
2017-05-16 15:00:30,247 | WARN  | Transport Connection to: tcp://127.0.0.1:58948 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58948@61616
2017-05-16 15:02:24,422 | WARN  | Transport Connection to: tcp://127.0.0.1:59010 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:59010@61616
2017-05-16 15:07:15,014 | WARN  | Transport Connection to: tcp://127.0.0.1:59221 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:59221@61616
2017-05-16 15:11:56,062 | WARN  | Transport Connection to: tcp://127.0.0.1:59310 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:59310@61616
2017-05-16 15:40:25,749 | WARN  | Transport Connection to: tcp://127.0.0.1:60786 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60786@61616
2017-05-16 15:43:27,542 | WARN  | Transport Connection to: tcp://127.0.0.1:60920 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60920@61616
2017-05-17 09:43:04,256 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@73ad2d6: startup date [Wed May 17 09:43:04 CEST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-05-17 09:43:04,987 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\tools\apache-activemq-5.14.5\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-05-17 09:43:05,072 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-05-17 09:43:05,088 | INFO  | Recovering from the journal @1:25732 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-05-17 09:43:05,188 | INFO  | Recovery replayed 5110 operations from the journal in 0.116 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-05-17 09:43:05,204 | INFO  | PListStore:[C:\tools\apache-activemq-5.14.5\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-05-17 09:43:05,441 | INFO  | Apache ActiveMQ 5.14.5 (localhost, ID:ILT718-64144-1495006985219-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-05-17 09:43:05,472 | INFO  | Listening for connections at: tcp://ILT718:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-05-17 09:43:05,472 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2017-05-17 09:43:05,472 | INFO  | Listening for connections at: amqp://ILT718:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-05-17 09:43:05,488 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2017-05-17 09:43:05,488 | INFO  | Listening for connections at: stomp://ILT718:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-05-17 09:43:05,488 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2017-05-17 09:43:05,488 | INFO  | Listening for connections at: mqtt://ILT718:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-05-17 09:43:05,488 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2017-05-17 09:43:05,573 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@2bb3058{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2017-05-17 09:43:05,620 | INFO  | Listening for connections at ws://ILT718:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2017-05-17 09:43:05,620 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2017-05-17 09:43:05,620 | INFO  | Apache ActiveMQ 5.14.5 (localhost, ID:ILT718-64144-1495006985219-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-05-17 09:43:05,620 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2017-05-17 09:43:05,928 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2017-05-17 09:43:06,109 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2017-05-17 09:43:06,110 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2017-05-17 09:43:06,174 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2017-05-17 09:43:06,364 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2017-05-17 09:43:06,467 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2017-05-17 09:45:49,912 | WARN  | Transport Connection to: tcp://127.0.0.1:64174 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64174@61616
2017-05-17 09:45:49,912 | WARN  | Transport Connection to: tcp://127.0.0.1:64175 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64175@61616
2017-05-17 09:49:45,031 | WARN  | Transport Connection to: tcp://127.0.0.1:64200 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64200@61616
2017-05-17 09:49:45,031 | WARN  | Transport Connection to: tcp://127.0.0.1:64201 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64201@61616
2017-05-17 11:18:24,707 | WARN  | Transport Connection to: tcp://127.0.0.1:64560 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64560@61616
2017-05-17 11:27:39,220 | WARN  | Transport Connection to: tcp://127.0.0.1:64168 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64168@61616
2017-05-17 11:27:39,220 | WARN  | Transport Connection to: tcp://127.0.0.1:64167 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64167@61616
2017-05-17 11:27:40,385 | WARN  | Transport Connection to: tcp://127.0.0.1:64211 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64211@61616
2017-05-17 11:27:40,385 | WARN  | Transport Connection to: tcp://127.0.0.1:64210 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64210@61616
2017-05-19 08:47:48,789 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@73ad2d6: startup date [Fri May 19 08:47:48 CEST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-05-19 08:47:49,551 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\tools\apache-activemq-5.14.5\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-05-19 08:47:49,641 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-05-19 08:47:49,659 | INFO  | Recovering from the journal @1:634298 | org.apache.activemq.store.kahadb.MessageDatabase | main
